K,N,dataset_root,h,method,seed,study,variant,parameters,algorithm_time,best_epoch,train_nll,train_drift_rmse,train_covariance_rmse,train_min_raw_eigenvalue,validation_nll,validation_drift_rmse,validation_covariance_rmse,validation_min_raw_eigenvalue,test_nll,test_drift_rmse,test_covariance_rmse,test_min_raw_eigenvalue,final_drift_best_epoch,covariance_best_epoch,train_min_covariance_eig,validation_min_covariance_eig,test_min_covariance_eig,final_drift_best_iteration,covariance_best_iteration,train_raw_spd_violation_rate,validation_raw_spd_violation_rate,test_raw_spd_violation_rate,train_numerical_nonpositive_eig_rate,validation_numerical_nonpositive_eig_rate,test_numerical_nonpositive_eig_rate
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_mlp,9,regime_N,h_0.0001,14180,510.2851257950533,272,-10.9280329,0.0557095967,0.265167266,8.63894184e-06,-10.9523716,0.0558658354,0.261964828,8.71142765e-06,-10.9552822,0.0553523786,0.267500073,8.66937808e-06,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_mlp,0,regime_N,h_0.0001,14180,2414.9132991100196,,-10.748989707946777,0.41742967660685976,0.330623167215824,,-10.777854570007324,0.41909726314680135,0.31630130045243243,,-10.755549597167969,0.4169349205589344,0.3239920381514677,,73,256,1.755527227942366e-05,1.7606804249226116e-05,1.765482738846913e-05,,,,,,0.0,0.0,0.0
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_mlp,1,regime_N,h_0.0001,14180,2552.713274330017,,-10.814611367797852,0.32433146200253715,0.20676591877962452,,-10.843101397705079,0.32423350923327715,0.20129511363713165,,-10.841522875976562,0.32360043957540496,0.21280728789846698,,18,253,1.5550636817351915e-05,1.5600706319673918e-05,1.5783853086759336e-05,,,,,,0.0,0.0,0.0
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_mlp,2,regime_N,h_0.0001,14180,2575.0011597609846,,-10.774636054992676,0.4165300809788546,0.21470282194660648,,-10.80949014892578,0.4147561751671959,0.2103363114829208,,-10.796555024719238,0.41680696878260154,0.21741947729397484,,7,200,2.4227783796959557e-05,2.4346249119844288e-05,2.44885068241274e-05,,,,,,0.0,0.0,0.0
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_mlp,3,regime_N,h_0.0001,14180,2419.6664637050126,,-10.784458671569825,0.3053832069159989,0.2115120828919184,,-10.8270156539917,0.30417532619521526,0.21253118252488773,,-10.811576148986816,0.30583568905176267,0.21477140595692853,,1,288,2.0245521227479912e-05,2.032294105447363e-05,2.058190329989884e-05,,,,,,0.0,0.0,0.0
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_mlp,4,regime_N,h_0.0001,14180,2386.17845026101,,-10.774857341003418,0.4287306274629802,0.17922348403946511,,-10.813896253967286,0.42727806003547447,0.17832643237203105,,-10.800421894836425,0.4299405618542458,0.18000563246537307,,83,281,3.300320895505138e-05,3.3081141737056896e-05,3.371579077793285e-05,,,,,,0.0,0.0,0.0
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_mlp,5,regime_N,h_0.0001,14180,2548.222068478004,,-10.760573217773437,0.41160609175907165,0.20255789440295738,,-10.796700399780274,0.4089716984606214,0.19792271936721417,,-10.794646755981445,0.41210125604611175,0.2086838027168003,,42,277,2.7010462872567587e-05,2.70683867711341e-05,2.7082494852948003e-05,,,,,,0.0,0.0,0.0
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_mlp,6,regime_N,h_0.0001,14180,2540.69010923896,,-10.816771058654785,0.3288868262818125,0.26239516432751203,,-10.8504671875,0.3307833988890064,0.242555095777609,,-10.846786293029785,0.32807593015028413,0.2598021224246495,,8,274,2.7206860977457836e-05,2.7300035071675666e-05,2.7301994123263285e-05,,,,,,0.0,0.0,0.0
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_mlp,7,regime_N,h_0.0001,14180,2435.9040089870105,,-10.790067568969727,0.3079786036981858,0.19311384520711222,,-10.820423059082032,0.3091271297907228,0.19112373041574302,,-10.815014822387695,0.30783589416166013,0.20493841932876278,,7,294,2.8544414817588404e-05,2.8532253054436296e-05,2.8560780265252106e-05,,,,,,0.0,0.0,0.0
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_mlp,8,regime_N,h_0.0001,14180,2381.3705003920477,,-10.756433377075195,0.4468855637938855,0.1968911731270276,,-10.802901776123047,0.44615990599676064,0.19819020223144312,,-10.766942451477052,0.448921161810308,0.19834364275647814,,42,296,3.078973895753734e-05,3.084126001340337e-05,3.086444121436216e-05,,,,,,0.0,0.0,0.0
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_mlp,9,regime_N,h_0.0001,14180,2558.33627768897,,-10.78185383605957,0.3567577782905279,0.2319503384063703,,-10.812260877990722,0.35530442549380314,0.22701196176275473,,-10.802428967285156,0.3593063343372624,0.23470949522196702,,6,294,2.1249372366582975e-05,2.1348419977584854e-05,2.1412055502878502e-05,,,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,0,regime_N,h_0.0001,14336,889.7872871969594,296,-9.10528374,0.24457106,0.977433443,2.25430977e-05,-9.14571381,0.246025398,0.97448808,2.28958761e-05,-9.10920143,0.243809178,0.965315402,2.2627728e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,1,regime_N,h_0.0001,14336,864.1236310850363,296,-9.15044022,0.253506482,1.0332315,1.19222377e-05,-9.18515968,0.25567317,1.03261876,1.31388661e-05,-9.14928246,0.253462642,1.02370298,1.64507201e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,2,regime_N,h_0.0001,14336,849.4354599079816,288,-9.03701305,0.236786395,0.910047293,1.58908315e-05,-9.06698895,0.2376609,0.904277384,1.60168893e-05,-9.03109741,0.236509696,0.903151631,1.61439493e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,3,regime_N,h_0.0001,14336,885.6327840090962,278,-9.16072178,0.219650224,1.23939359,1.76070389e-05,-9.17792988,0.220003724,1.2293191,1.77791753e-05,-9.1618433,0.220507085,1.21540236,1.75507539e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,4,regime_N,h_0.0001,14336,883.6705000009388,296,-9.08370972,0.253765821,1.05824339,1.9271265e-05,-9.11184788,0.255112797,1.05438292,2.04378357e-05,-9.08124161,0.254192978,1.0474962,2.4247227e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,5,regime_N,h_0.0001,14336,837.9686480180826,295,-9.10691547,0.214976743,1.10353053,1.86183497e-05,-9.13797569,0.215910882,1.10008621,1.89313087e-05,-9.11800766,0.215164647,1.08902204,1.85999907e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,6,regime_N,h_0.0001,14336,836.3026523609878,292,-9.04236126,0.213744268,1.25529957,1.86512971e-05,-9.07111263,0.212723732,1.25133336,1.87109436e-05,-9.0441103,0.215882599,1.24544036,1.91243962e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,7,regime_N,h_0.0001,14336,882.5854284199886,242,-9.10156059,0.212218925,1.16264462,1.08874638e-05,-9.12878227,0.211788863,1.16083992,1.15028979e-05,-9.11017513,0.212676331,1.14690614,1.32617433e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,8,regime_N,h_0.0001,14336,885.3559002039256,292,-9.06971836,0.257726222,1.0574255,1.84281271e-05,-9.11019802,0.258120686,1.05479264,1.8733941e-05,-9.08345413,0.255935788,1.04729259,1.89168477e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,9,regime_N,h_0.0001,14336,849.1466060549719,299,-9.14775848,0.200719506,1.12199533,1.66108439e-05,-9.16928101,0.20190753,1.11789954,1.70103958e-05,-9.15908527,0.200291827,1.11149704,1.6653159e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,0,regime_N,h_0.0001,14336,4306.735536192078,,-9.141082763671875,0.5908464193344116,0.8376919627189636,,-9.17434310913086,0.5867764949798584,0.835379958152771,,-9.14280891418457,0.5933852195739746,0.8284649848937988,,83,281,3.1470233807340264e-05,3.171077696606517e-05,3.185107561876066e-05,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,1,regime_N,h_0.0001,14336,4717.068764820928,,-9.143760681152344,0.5620564818382263,0.9946107864379883,,-9.18126106262207,0.5606656670570374,0.9995819330215454,,-9.148493766784668,0.5621797442436218,0.9804930090904236,,92,296,2.758497248578351e-05,2.802899143716786e-05,2.7675467208609916e-05,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,2,regime_N,h_0.0001,14336,4788.858064966975,,-9.091925621032715,0.6271660327911377,0.806830644607544,,-9.108466148376465,0.6220926642417908,0.8049961924552917,,-9.099154472351074,0.6216056942939758,0.7965256571769714,,32,285,2.367706474615261e-05,2.3958718884387054e-05,2.3838249035179615e-05,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,3,regime_N,h_0.0001,14336,4467.869665107108,,-9.129925727844238,0.5835534334182739,0.9335994720458984,,-9.150481224060059,0.5783973932266235,0.9248635172843933,,-9.144497871398926,0.5824892520904541,0.9194855093955994,,34,283,2.4556646167184226e-05,2.4933646272984333e-05,2.469485843903385e-05,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,4,regime_N,h_0.0001,14336,4236.664695912972,,-9.080753326416016,0.4709359109401703,0.8582402467727661,,-9.109590530395508,0.47214046120643616,0.8522385358810425,,-9.092228889465332,0.4728561341762543,0.8496719002723694,,0,287,2.607932037790306e-05,2.8447968361433595e-05,3.0227874958654866e-05,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,5,regime_N,h_0.0001,14336,4588.321703258087,,-9.13359260559082,0.545080840587616,0.9281532764434814,,-9.168006896972656,0.5445379018783569,0.9281814098358154,,-9.128704071044922,0.5472887754440308,0.9172050952911377,,47,294,3.258997094235383e-05,3.293196277809329e-05,3.315461435704492e-05,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,6,regime_N,h_0.0001,14336,4583.312276529032,,-9.11981201171875,0.5000513195991516,0.9518458843231201,,-9.149153709411621,0.4950276017189026,0.9468152523040771,,-9.120182991027832,0.5016621351242065,0.9469669461250305,,57,299,3.415718674659729e-05,3.458623541519046e-05,3.426401235628873e-05,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,7,regime_N,h_0.0001,14336,4457.845543400967,,-9.132502555847168,0.5357515811920166,0.9143927097320557,,-9.165053367614746,0.5338384509086609,0.9139274954795837,,-9.151159286499023,0.53360915184021,0.9061076045036316,,36,283,1.8352051483816467e-05,2.549881173763424e-05,2.4296061383211054e-05,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,8,regime_N,h_0.0001,14336,4347.697315904894,,-9.075262069702148,0.5315483808517456,0.9998820424079895,,-9.101472854614258,0.5273932814598083,0.9963807463645935,,-9.077106475830078,0.5319032073020935,0.9884240031242371,,76,257,1.982602225325536e-05,1.987373070733156e-05,1.984054506465327e-05,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,9,regime_N,h_0.0001,14336,4419.392697637901,,-9.178201675415039,0.4881468117237091,1.0208321809768677,,-9.215081214904785,0.4885357618331909,1.0169250965118408,,-9.196276664733887,0.48918136954307556,1.010231852531433,,1,289,2.05136548174778e-05,2.503985342627857e-05,2.1197056412347592e-05,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,0,regime_N,h_0.0001,14336,993.5855384480674,,-9.398392677307129,0.28436729311943054,0.08034422248601913,-0.15438975393772125,-9.435179710388184,0.28375479578971863,0.07807854562997818,-0.15076185762882233,-9.421246528625488,0.28318139910697937,0.08013582974672318,-0.15386557579040527,,,,,,1,300,0.46821874380111694,0.47419998049736023,0.4713999927043915,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,1,regime_N,h_0.0001,14336,978.5948743680492,,-9.39551830291748,0.5316396951675415,0.08033352345228195,-0.13893365859985352,-9.436833381652832,0.5299900770187378,0.07801751792430878,-0.1393926441669464,-9.416234970092773,0.5278520584106445,0.07994867116212845,-0.1394694745540619,,,,,,23,299,0.47532030940055847,0.48649999499320984,0.4821999967098236,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,2,regime_N,h_0.0001,14336,984.6499109789729,,-9.424626350402832,0.3024359941482544,0.07704807072877884,-0.11552523076534271,-9.447555541992188,0.30518969893455505,0.07464689761400223,-0.11438093334436417,-9.444999694824219,0.303145170211792,0.07641217857599258,-0.11473754793405533,,,,,,6,299,0.4848937392234802,0.48649999499320984,0.49079999327659607,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,3,regime_N,h_0.0001,14336,990.9368053600192,,-9.369245529174805,0.2538151144981384,0.08082721382379532,-0.12594111263751984,-9.4067964553833,0.2535715401172638,0.07874076813459396,-0.1255962997674942,-9.401188850402832,0.25346264243125916,0.0802484005689621,-0.12591552734375,,,,,,1,296,0.4742390513420105,0.4802999794483185,0.47839999198913574,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,4,regime_N,h_0.0001,14336,989.9078192940215,,-9.3943510055542,0.2695085406303406,0.08103861659765244,-0.12063244730234146,-9.422080039978027,0.2661985158920288,0.07892535626888275,-0.1200508326292038,-9.410283088684082,0.2692922055721283,0.08081325888633728,-0.11997642368078232,,,,,,1,300,0.4747999906539917,0.47519999742507935,0.4737999737262726,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,5,regime_N,h_0.0001,14336,986.3827672349289,,-9.40087890625,0.2483377456665039,0.0800519585609436,-0.1259310245513916,-9.431347846984863,0.24631129205226898,0.07787825167179108,-0.1259240061044693,-9.417723655700684,0.24764232337474823,0.07941747456789017,-0.12457624822854996,,,,,,1,300,0.4799906015396118,0.48339998722076416,0.47759997844696045,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,6,regime_N,h_0.0001,14336,984.4276165009942,,-9.3712158203125,1.1702897548675537,0.08020901679992676,-0.14717227220535278,-9.405418395996094,1.1801928281784058,0.07778260856866837,-0.1450565904378891,-9.39200210571289,1.1777600049972534,0.0797489807009697,-0.1476520299911499,,,,,,187,297,0.4821734130382538,0.49069997668266296,0.47939997911453247,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,7,regime_N,h_0.0001,14336,990.2972065779613,,-9.388306617736816,0.2500164806842804,0.08092058449983597,-0.12271152436733246,-9.417113304138184,0.2480810284614563,0.0787619948387146,-0.12012305855751038,-9.402617454528809,0.2514040172100067,0.08041684329509735,-0.11988415569067001,,,,,,1,289,0.48961561918258667,0.49079999327659607,0.4860000014305115,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,8,regime_N,h_0.0001,14336,990.5879129199311,,-9.400489807128906,0.7384485602378845,0.08053327351808548,-0.12493574619293213,-9.430065155029297,0.7467645406723022,0.07839369028806686,-0.12439092248678207,-9.423246383666992,0.7335631251335144,0.08031173050403595,-0.12416628003120422,,,,,,46,299,0.4915124773979187,0.4926999807357788,0.4885999858379364,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,9,regime_N,h_0.0001,14336,988.3168009080691,,-9.357461929321289,0.7151910066604614,0.08058744668960571,-0.12033957242965698,-9.395971298217773,0.7245622277259827,0.07850918918848038,-0.11948703229427338,-9.376752853393555,0.7157655954360962,0.08011193573474884,-0.12013968080282211,,,,,,46,300,0.47267967462539673,0.4779999852180481,0.47279998660087585,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,0,regime_N,h_0.0001,14180,957.6212346040411,259,-10.955739,0.0602368042,0.325762987,9.12961059e-06,-10.9925318,0.0602941103,0.327331036,9.15797045e-06,-10.9921246,0.0599960573,0.333430022,9.16288081e-06,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,1,regime_N,h_0.0001,14180,965.0384103769902,246,-10.979208,0.0564092509,0.31944412,1.19090009e-05,-11.0079403,0.0564837456,0.311045051,1.19670403e-05,-11.0175352,0.0561452396,0.325377941,1.1927229e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,2,regime_N,h_0.0001,14180,990.0887323420029,271,-10.9909649,0.0596738718,0.297993034,1.31546758e-05,-11.0244665,0.0596139766,0.282307178,1.31734696e-05,-11.0251102,0.0593468659,0.30650726,1.3195815e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,3,regime_N,h_0.0001,14180,1052.4665805760305,299,-11.018013,0.0456337966,0.252661377,1.20879331e-05,-11.0454416,0.0456463806,0.243237719,1.21148651e-05,-11.0471306,0.0454335436,0.258643597,1.21240473e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,4,regime_N,h_0.0001,14180,950.78314477799,293,-10.9512253,0.0565796904,0.251052558,1.12863454e-05,-10.9892359,0.0565770864,0.250517845,1.1361225e-05,-10.9784899,0.0564158149,0.251661152,1.13992355e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,5,regime_N,h_0.0001,14180,999.5473174040671,270,-10.9302483,0.0588555224,0.267632216,1.14571121e-05,-10.9736795,0.0589767769,0.263102233,1.16733663e-05,-10.9597092,0.0584812015,0.2701796,1.15684343e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,6,regime_N,h_0.0001,14180,977.8665959800128,282,-10.9791136,0.0869256109,0.198928937,1.3626598e-05,-11.0079823,0.0870559812,0.19731459,1.36025064e-05,-11.0062027,0.0863081962,0.199320704,1.36286126e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,7,regime_N,h_0.0001,14180,965.1496501018992,297,-10.9410095,0.0788964182,0.200077564,1.02396689e-05,-10.9823294,0.0789766386,0.201356679,1.02576114e-05,-10.9776812,0.0782829747,0.199260086,1.02627782e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,8,regime_N,h_0.0001,14180,968.7401393860346,299,-10.9621525,0.0532960892,0.183331266,1.15022476e-05,-10.9927683,0.0535338297,0.185418457,1.15713719e-05,-11.0045938,0.0528488867,0.181623042,1.15657167e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,9,regime_N,h_0.0001,14180,978.4541416990105,268,-10.9536514,0.0603048615,0.265615106,1.31306551e-05,-10.9845905,0.0602036715,0.260030985,1.32079986e-05,-10.9889431,0.0602956526,0.265516996,1.3176058e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,0,regime_N,h_0.0001,14180,5074.432566803996,,-10.803291383361817,0.5089432903858914,0.17533944667584464,,-10.833775981140137,0.5112923807363445,0.17877499269531283,,-10.830074560546874,0.5092794556606245,0.1843787383651347,,0,271,2.6909181542578153e-05,2.6965350116370246e-05,2.695818511710968e-05,,,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,1,regime_N,h_0.0001,14180,4826.75758781808,,-10.808383032226562,0.3360969589467824,0.19581368523905163,,-10.837513581848144,0.3365515013913484,0.1940915827262129,,-10.832870613098144,0.337218976190332,0.19607586680219866,,5,253,1.9469825929263607e-05,1.95496959349839e-05,1.951802369148936e-05,,,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,2,regime_N,h_0.0001,14180,4740.180326152011,,-10.845523880004883,0.3576242054502037,0.2301646776322004,,-10.882375221252442,0.3576726094462133,0.22909595935203467,,-10.87822785949707,0.35892929693716724,0.2432388113616284,,32,280,2.1437930627143942e-05,2.1492740415851586e-05,2.161168958991766e-05,,,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,3,regime_N,h_0.0001,14180,4798.399631968932,,-10.769908236694336,0.5268041129160641,0.2574942945040344,,-10.812686642456054,0.5220582976673926,0.2473713687859792,,-10.788352362060547,0.5331585929535543,0.2679262721144904,,12,219,2.726277853071224e-05,2.7384974600863643e-05,2.732783104875125e-05,,,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,4,regime_N,h_0.0001,14180,4792.432424045051,,-10.75715170288086,0.487502463548942,0.1984378292740337,,-10.795083779907227,0.48750665426748696,0.19250898710228548,,-10.785033581542969,0.49052297216624735,0.20979285540891965,,0,270,2.7991418392048217e-05,2.801369373628404e-05,2.8413058316800743e-05,,,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,5,regime_N,h_0.0001,14180,4794.773949704948,,-10.886577809143066,0.2512566295371486,0.16220057594071768,,-10.919930111694336,0.25257348777843897,0.16111867610334016,,-10.914151943969726,0.25207809533925035,0.16165580440256722,,116,237,2.811399826896377e-05,2.816610322042834e-05,2.817133645294234e-05,,,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,6,regime_N,h_0.0001,14180,4792.113406813005,,-10.794794662475585,0.49013452389449913,0.22642038795245092,,-10.82478439025879,0.48907166068384034,0.20621150056723403,,-10.819023582458495,0.49399559970252466,0.23600785385976591,,30,285,2.2133104721433483e-05,2.254310493299272e-05,2.3481372409150936e-05,,,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,7,regime_N,h_0.0001,14180,4708.682201946038,,-10.81633673400879,0.3807676825242196,0.17995664928332203,,-10.860577879333496,0.38296920754114216,0.1784016049576124,,-10.85044602508545,0.37867731630093904,0.18001489593429312,,196,270,2.7463162041385658e-05,2.754553861450404e-05,2.7478617994347587e-05,,,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,8,regime_N,h_0.0001,14180,4898.558328520972,,-10.77827981109619,0.4368483760643019,0.2151295257183139,,-10.810536755371094,0.4356543465707424,0.2088150252831965,,-10.814112916564941,0.4398146358157826,0.2242742164532596,,3,230,2.518377914384473e-05,2.5246305085602216e-05,2.5233874112018384e-05,,,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,9,regime_N,h_0.0001,14180,4811.36058673705,,-10.853681558227539,0.25838134317290384,0.18723115250236774,,-10.884733267211914,0.25870296630772244,0.18513146671734135,,-10.88084486541748,0.25858199574375684,0.18684168403556262,,1,214,2.2761714717489667e-05,2.2813643226982094e-05,2.288391988258809e-05,,,,,,0.0,0.0,0.0
